"LE RETOUR A LA TERRE : T02 LES PROJETS";"LARCENET";"FERRI";"POISSON PILOTE";"H";"2717";2003-10-27;"retourTerreT02.jpg";2012-04-27;"CAES ATELIER BD"
"LE PASSAGER : T01 LA TRAVERSEE DES NUAGES";"VINK";"VINK";"DARGAUD";"F";"2718";2003-10-27;"lePassagerT01.jpg";NULL;NULL
"LE CHAT DU RABBIN : T03 L'EXODE";"SFAR";"SFAR";"DARGAUD";"A";"2719";2003-10-27;"chatRabbinT03.jpg";NULL;NULL
"BLUEBERRY : T27 OK CORRAL";"GIRAUD";"CHARLIER";"DARGAUD";"A";"2720";2003-10-27;"blueberryT27.jpg";NULL;NULL
"MARSUPILAMI : T16 TOUS EN PISTE";"DUGOMIER";"BATEM";"MARSU PRODUCT";"S";"2721";2003-10-27;"marsupilamiT16.jpg";NULL;NULL
"VORTEX : T 09 TESS WOOD ET CAMPBELL";"STAN";"VINCE";"DELCOURT";"F";"2722";2003-10-27;"vortexT09.jpg";NULL;NULL
"SAMBRE : T05";"YSLAIRE";"YSLAIRE";"GLENAT";"A";"2723";2003-10-27;"sambreT05.jpg";NULL;NULL
"SPOON & WHITE : T05 FUNKY JUNKY";"LETURGIE";"YANN";"VENT D'OUEST";"H";"2724";2003-10-27;"spoonwhiteT05.jpg";NULL;NULL
"LES DEJANTEES : T02";"MAITENA";"MAITENA";"METAILIE";"H";"2725";2003-10-27;"dejanteesT02.jpg";NULL;NULL
"MONSIEUR JEAN : INVENTAIRE AVANT TRAVAUX";"BERBERIAN";"DUPUY";"DUPUIS";"H";"2726";2003-10-27;"mrJeanT05.jpg";NULL;NULL
"LA-BAS";"SIBRAN";"TRONCHET";"DUPUIS";"A";"2727";2003-10-27;"labasT01.jpg";NULL;NULL
"LES IMPOSTEURS : T01";"CAILLEAUX";"CAILLEAUX";"CASTERMAN";"A";"2728";2003-10-27;"imposteursT01.jpg";NULL;NULL
"EL NINO : T02 RIO GUAYAS";"PAVLOVIC";"PERRISSIN";"HUMANOIDES";"A";"2729";2003-10-27;"elninoT02.jpg";NULL;NULL
"LA FILLE DU PROFESSEUR";"SFAR";"GUIBERT";"DUPUIS";"A";"2730";2003-10-27;"filleproT01.jpg";NULL;NULL
"CEDRIC : T12 TERRAIN MINETS";"CAUVIN";"LAUDEC";"DUPUIS";"S";"2731";2003-10-27;"cedricT12.jpg";NULL;NULL
"CEDRIC : T13 PAPA, JE VEUX UN CHEVAL";"CAUVIN";"LAUDEC";"DUPUIS";"S";"2732";2003-10-27;"cedricT13.jpg";NULL;NULL
"CEDRIC : T14 AU PIED, J'AI DIT !";"CAUVIN";"LAUDEC";"DUPUIS";"S";"2733";2003-10-27;"cedricT14.jpg";NULL;NULL
"KID PADDLE : T04 FULL METAL CASQUETTE";"MIDAM";"MIDAM";"DUPUID";"S";"2734";2003-10-27;"kiddpaddleT04.jpg";NULL;NULL
"32 DECEMBRE";"BILAL";"BILAL";"HUMANOIDES";"F";"2735";2003-10-27;"32decembre.jpg";NULL;NULL
"STAR : T01 LA LUMIERE DE MINIUT";"CAYMA";"DELPERDANGE";"CASTERMAN";"A";"2736";2004-03-09;"starT01.jpg";0000-00-00;NULL
"STAR : T02 L'AUBE N'EST PAS CLAIRE";"CAYMA";"DELPERDANGE";"CASTERMAN";"A";"2737";2004-03-09;"starT02.jpg";0000-00-00;NULL
"STAR : T03 SOUS LES PIEDS LE VIDE";"CAYMA";"DELPERDANGE";"CASTERMAN";"A";"2738";2004-03-09;"starT03.jpg";0000-00-00;NULL
"LA CROIX DE CAZENAC : T05 LA MARQUE DU LOUP";"STALNER";"BOISSERIE";"DARGAUD";"A";"2739";2004-03-09;"cazenacT05.jpg";0000-00-00;NULL
"LA CROIX DE CAZENAC : T04 NEMESIS";"STALNER";"BOISSERIE";"DARGAUD";"A";"2740";2004-03-09;"cazenacT04.jpg";0000-00-00;NULL
"LE VILLAGE QUI S'AMENUISE";"BALEZ";"CORBEYRAN";"DARGAUD";"A";"2741";2004-03-09;"village.jpg";0000-00-00;NULL
"BETELGEUSE : T04 LES CAVERNES";"LEO";"LEO";"DARGAUD";"F";"2742";2004-03-09;"betelgeuseT04.jpg";0000-00-00;NULL
"XIII : T16 OPERATION MONTECRISTO";"VANCE";"VAN HAMME";"DARGAUD";"A";"2743";2004-03-09;"XIIIT16.jpg";0000-00-00;NULL
"GOLDEN CITY : T01 PILLEURS D'EPAVES";"MALFIN";"PECQUEUR";"DELCOURT";"F";"2744";2004-03-09;"goldenCityT01.jpg";0000-00-00;NULL
"GOLDEN CITY : T02 BANKS CONTRE BANKS";"MALFIN";"PECQUEUR";"DELCOURT";"F";"2745";2004-03-09;"goldenCityT02.jpg";0000-00-00;NULL
"GOLDEN CITY : T03 NUIT POLAIRE";"MALFIN";"PECQUEUR";"DELCOURT";"F";"2746";2004-03-09;"goldenCityT03.jpg";0000-00-00;NULL
"GOLDEN CITY : T05 LE DOSSIER HARRISSON";"MALFIN";"PECQUEUR";"DELCOURT";"F";"2747";2004-03-09;"goldenCityT05.jpg";0000-00-00;NULL
"LE BORDEL DES MUSES : T01 AU MOULIN ROUGE";"SMUDJA";"SMUDJA";"DELCOURT";"B";"2748";2004-03-09;"bordelT01.jpg";0000-00-00;NULL
"KID PADDLE : T01 JEUX DE VILAINS";"MIDAM";"MIDAM";"DUPUIS";"S";"2749";2004-03-09;"kidPaddleT01.jpg";0000-00-00;NULL
"KID PADDLE : T02 CARNAGE TOTAL";"MIDAM";"MIDAM";"DUPUIS";"S";"2750";2004-03-09;"kidPaddleT02.jpg";0000-00-00;"CAES ATELIER BD"
"LA MAISON WINCHESTER";"DELMAS";"CABANES";"GLENAT";"A";"2751";2004-03-09;"winchester.jpg";0000-00-00;NULL
"LES AIGLES DECAPITES : T15 MAHAUT";"ARNOUX";"PIERRET";"GLENAT";"A";"2752";2004-03-09;"aiglesDecT15.jpg";0000-00-00;NULL
"LES AIGLES DECAPITES : T16 LA GUERRE DES AIGLES";"ARNOUX";"PIERRET";"GLENAT";"A";"2753";2004-03-09;"aiglesDecT16.jpg";0000-00-00;NULL
"LES AIGLES DECAPITES : T17 LE CHATIMENT DU BANNI";"ARNOUX";"PIERRET";"GLENAT";"A";"2754";2004-03-09;"aiglesDecT17.jpg";0000-00-00;NULL
"CALVIN ET HOBBES : T23 Y A DES JOURS COMME CA";"BILL WATTERSON";"BILL WATTERSON";"HORS COLLECTION";"H";"2755";2004-03-09;"calvinetHT23.jpg";0000-00-00;NULL
"MONSTER : T01";"NAOKI";"URASAWA";"KANA";"M";"2756";2004-03-09;"monsterT01.jpg";0000-00-00;NULL
"MONSTER : T02";"NAOKI";"URASAWA";"KANA";"M";"2757";2004-03-09;"monsterT02.jpg";0000-00-00;NULL
"MONSTER : T03";"NAOKI";"URASAWA";"KANA";"M";"2758";2004-03-09;"monsterT03.jpg";0000-00-00;NULL
"MONSTER : T04";"NAOKI";"URASAWA";"KANA";"M";"2759";2004-03-09;"monsterT04.jpg";0000-00-00;NULL
"MONSTER : T05";"NAOKI";"URASAWA";"KANA";"M";"2760";2004-03-09;"monsterT05.jpg";0000-00-00;NULL
"L'ORDRE IMPAIR";"CUADRA";"TENG";"LOMBARD";"A";"2761";2004-03-09;"ordreImpair.jpg";0000-00-00;NULL
"PATATE DOUCE";"COLLECTIF";"COLLECTIF";"POTAGER MODERNE";"H";"2762";2004-03-09;"patateDouceT04.jpg";0000-00-00;NULL
"AU TEMPS DE BOTCHAN";"TANIGUCHI";"TANIGUCHI";"SEUIL";"M";"2763";2004-03-09;"botchanT01Front.jpg botchanT01Back.jpg";0000-00-00;NULL
"LANFEUST DES ETOILES : T03 LES SABLES D'ABRAXAR";"TARQUIN";"ARLESTON";"SOLEIL";"F";"2764";2004-03-09;"lanfeustEtoilesT03.jpg";0000-00-00;NULL
"PETIT POLIO : T01";"BOUDJELLAL";"BOUDJELLAL";"SOLEIL";"A";"2765";2004-03-09;"petitPolioT01.jpg";0000-00-00;NULL
"PETIT POLIO : T02";"BOUDJELLAL";"BOUDJELLAL";"SOLEIL";"A";"2766";2004-03-09;"petitPolioT02.jpg";0000-00-00;NULL
"PETIT POLIO : T03";"BOUDJELLAL";"BOUDJELLAL";"SOLEIL";"A";"2767";2004-03-09;"petitPolioT03.jpg";0000-00-00;NULL
"PETIT D'HOMME : T03 CHAOS";"CRISSE";"MICHEL";"SOLEIL";"F";"2768";2004-03-09;"petitdHommeT03.jpg";0000-00-00;NULL
"GOLDEN CITY : T04 GOLDY";"MALFIN";"PECQUEUR";"DELCOURT";"F";"2769";2004-03-09;"goldenCityT04.jpg";0000-00-00;NULL
"STORM 1";"DON LAWRENCE";"DUNN SAUL";"GLéNAT";"F";"2770";1986-06-08;NULL;NULL;NULL
"FACE DE LUNE : T01 LE DOMPTEUR DE VAGUES";"BOUCQ";"JODOROWSKY";"CASTERMANN";"F";"2771";2004-10-21;"BD-20041021-07.png";0000-00-00;NULL
"FACE DE LUNE : T02 LA CATHEDRALE INVISIBLE";"BOUCQ";"JODOROWSKY";"CASTERMAN";"F";"2772";2004-10-21;"BD-20041021-30.png";0000-00-00;NULL
"FACE DE LUNE : T03 LA PIERRE DE FAITE";"BOUCQ";"JODOROWSKY";"CASTERMAN";"F";"2773";2004-10-21;"BD-20041021-29.png";0000-00-00;NULL
"CARNETS D'ORIENT :  T05 LE CIMETIERE DES PRINCESSES";"FERNANDEZ";"JACQUES";"CASTERMAN";"A";"2774";2004-10-21;"BD-20041021-05.png";0000-00-00;NULL
"CARNETS D'ORIENT : T06 LA GUERRE FANTOME";"FERNANDEZ";"JACQUES";"CASTERMAN";"A";"2775";2004-10-21;"BD-20041021-06.png";0000-00-00;NULL
"L'ORME DU CAUCASE";"TANIGUCHI";"TANIGUCHI";"CASTERMAN";"M";"2776";2004-10-21;"BD-20041021-22.png";0000-00-00;NULL
"MISSILES POUR ISLAMABAD";"BARTOLO";"GARRETA";"DARGAUD";"A";"2777";2004-10-21;"BD-20041021-27.png";0000-00-00;NULL
"ISAAC LE PIRATE : T04 LA CAPITALE";"BLAIN";"BLAIN";"DARGAUD";"A";"2778";2004-10-21;"IPT04";0000-00-00;NULL
"LE COMBAT ORDINAIRE : T01";"LARCENET";"LARCENET";"DARGAUD";"H";"2779";2004-10-21;"combatOrdinaireT01.jpg";0000-00-00;NULL
"L'HABIT DU WOCHITA";"VINK";"VINK";"DARGAUD";"F";"2780";2004-10-21;"BD-20041021-03.png";0000-00-00;NULL
"DE CAPE ET DE CROCS : T06 LUNA INCOGNITA";"MASBOU";"AYROLES";"DELCOURT";"F";"2781";2004-10-21;"BD-20041021-02.png";0000-00-00;NULL
"STARWARS : T04 CLONE WARS";"DIVERS";"DIVERS";"DELCOURT";"F";"2782";2004-10-21;"BD-20041021-19.png";0000-00-00;NULL
"LARGO WINCH : T13 LE PRIX DE L'ARGENT";"FRANCQ";"VAN HAMME";"DUPUIS";"A";"2783";2004-10-21;"BD-20041021-09.png";0000-00-00;NULL
"LE PHOTOGRAPHE : T02";"LEFEVRE";"GUIBERT";"DUPUIS";"A";"2784";2004-10-21;"BD-20041021-10.png";0000-00-00;NULL
"KID PADDLE : T03 APOCALYPSE BOY";"MIDAM";"MIDAM";"DUPUIS";"S";"2785";2004-10-21;"BD-20041021-31.png";0000-00-00;NULL
"KID PADDLE : T09 BOING ! BOING ! BOING !";"MIDAM";"MIDAM";"DUPUIS";"S";"2786";2004-10-21;"BD-20041021-01.png";0000-00-00;NULL
"KID PADDLE : T08 PADDLE...MY NAME IS KID";"MIDAM";"MIDAM";"DUPUIS";"S";"2787";2004-10-21;"BD-20041021-32.png";0000-00-00;NULL
"L'AFFAIRE DU SIECLE : T01 CHATEAU DE VAMPIRE A VENDRE";"DE DIEULEVEU";"BEINEX";"GLENAT";"F";"2788";2004-10-21;"BD-20041021-28.png";0000-00-00;NULL
"TITEUF : T 10 NADIA SE MARIE";"ZEP";"ZEP";"GLENAT";"S";"2789";2004-10-21;"BD-20041021-04.png";0000-00-00;NULL
"MONSTER : T06";"NAOKI";"URASAWA";"KANA";"M";"2790";2004-10-21;"BD-20041021-17.png";0000-00-00;NULL
"MONSTER : T07";"NAOKI";"URASAWA";"KANA";"M";"2791";2004-10-21;"BD-20041021-11.png";0000-00-00;NULL
"MONSTER : T08";"NAOKI";"URASAWA";"KANA";"M";"2792";2004-10-21;"BD-20041021-12.png";0000-00-00;NULL
"MONSTER : T09";"NAOKI";"URASAWA";"KANA";"M";"2793";2004-10-21;"BD-20041021-14.png";0000-00-00;NULL
"MONSTER : T10";"NAOKI";"URASAWA";"KANA";"M";"2794";2004-10-21;"BD-20041021-16.png";0000-00-00;NULL
"MONSTER : T11";"NAOKI";"URASAWA";"KANA";"M";"2795";2004-10-21;"BD-20041021-15.png";0000-00-00;NULL
"MONSTER : T12";"NAOKI";"URASAWA";"KANA";"M";"2796";2004-10-21;"BD-20041021-18.png";0000-00-00;NULL
"JAMES HEALER : T02 LA NUIT DU COBRA";"DE VITA";"SWOLFS";"LOMBART";"A";"2797";2004-10-21;"BD-20041021-26.png";0000-00-00;NULL
"JAMES HEALER : T03 LA MONTAGNE SACREE";"DE VITA";"SWOLFS";"LOMBART";"A";"2798";2004-10-21;"BD-20041021-24.png";0000-00-00;NULL
"DANY : T06 COMMENT OSEZ VOUS ?";"DANY";"DANY";"JOKER";"E";"2799";2004-10-21;"BD-20041021-25.png";0000-00-00;NULL
"LUCKY LUKE : LA BELLE PROVINCE";"ACHDE";"GERRA";"LUCKY";"H";"2800";2004-10-21;"BD-20041021-21.png";0000-00-00;NULL
"PATATE DOUCE : T05";"COLLECTIF";"COLLECTIF";"POTAGER MODERNE";"H";"2801";2004-10-21;"BD-20041021-23.png";0000-00-00;NULL
"MONSTER : T13";"NAOKI";"URASAWA";"KANA";"M";"2802";2005-03-21;"monster13.jpg";0000-00-00;NULL
"MONSTER : T14";"NAOKI";"URASAWA";"KANA";"M";"2803";2005-03-21;"monster14.jpg";0000-00-00;NULL
"MONSTER : T15";"NAOKI";"URASAWA";"KANA";"M";"2804";2005-03-21;"monster15.jpg";0000-00-00;NULL
"LA GESTE DES CHEVALIERS DRAGONS : T02 AKANAH";"BRIONES";"ANGE";"VENTS D'OUEST";"F";"2805";2005-03-21;"lageste02.jpg";0000-00-00;NULL
"LA GESTE DES CHEVALIERS DRAGONS : T03 LE PAYS DE NON-VIE";"BRIONES";"ANGE";"VENTS D'OUEST";"F";"2806";2005-03-21;"lageste03.jpg";0000-00-00;NULL
"LES IMPOSTEURS : T02";"CAILLEAUX";"CAILLEAUX";"CASTERMAN";"A";"2807";2005-03-21;"imposteur02.jpg";0000-00-00;NULL
"LES IMPOSTEURS : T03";"CAILLEAUX";"CAILLEAUX";"CASTERMAN";"A";"2808";2005-03-21;"imposteur03.jpg";0000-00-00;NULL
"LOU : T01 JOURNAL INFIME";"NEEL";"NEEL";"GLENAT";"S";"2809";2005-03-21;"lou01.jpg";0000-00-00;NULL
"STAR : T04 COMME LE CHEVAL ENTRAVE";"CAYMA";"DELPERDANGE";"CASTERMAN";"A";"2810";2005-03-21;"star04.jpg";0000-00-00;NULL
"LE RETOUR A LA TERRE : T03 LE VASTE MONDE";"LARCENET";"FERRI";"POISSON PILOTE";"H";"2811";2005-03-21;"retouralaterre03.jpg";2012-04-27;"CAES ATELIER BD"
"AQUABLUE : T 10 LE BAISER D'ARAKH";"TOTA";"CAILLETEAU";"DELCOURT";"F";"2812";2005-03-21;"aquablue10.jpg";0000-00-00;NULL
"LE CYCLE DE CYANN : TOME 3 AIEIA D'ALDAAL";"LACROIX";"BOURGEON";"CASTERMAN";"F";"2813";2005-03-21;"cyann03.jpg";0000-00-00;NULL
"CALVIN ET HOBBES : T24 CETTE FOIS, C'EST FINI !";"BILL WATTERSON";"BILL WATTERSON";"HORS COLLECTION";"H";"2814";2005-03-21;"clavinethobbes24.jpg";0000-00-00;NULL
"LE SCORPION : T04 LE DEMON DU VATICAN";"MARINI";"DESBERG";"DARGAUD";"A";"2815";2005-03-21;"scorpion04.jpg";0000-00-00;NULL
"LE SCORPION : T05 LA VALLEE SACREE";"MARINI";"DESBERG";"DARGAUD";"A";"2816";2005-03-21;"scorpion05.jpg";0000-00-00;NULL
"KID PADDLE : T05 ALIEN CHANTILLY";"MIDAM";"MIDAM";"DUPUIS";"S";"2817";2005-03-21;"kidpaddle05.jpg";0000-00-00;NULL
"KID PADDLE : T07 WATERMINATOR";"MIDAM";"MIDAM";"DUPUIS";"S";"2818";2005-03-21;"kidpaddle07.jpg";0000-00-00;NULL
"DANY : JUSTE POUR RIRE";"DANY";"DANY";"JOKER";"E";"2819";2005-03-21;"justerire.jpg";0000-00-00;NULL
"MARIE FRISSON : T01 IL EST REVENU LE TEMPS DU MUGUET";"SUPIOT";"BAPTIZAT";"GLENAT";"S";"2820";2005-03-21;"mariefrisson01.jpg";0000-00-00;NULL
"MARIE FRISSON : T06 JE TE SURVIVRAI";"SUPIOT";"BAPTIZAT";"GLENAT";"S";"2821";2005-03-21;"marifrisson06.jpg";0000-00-00;NULL
"ATALANTE : T01 LE PACTE";"CRISSE";"CRISSE";"SOLEIL";"F";"2822";2005-03-21;"atalante01.jpg";0000-00-00;NULL
"ATALANTE : T02 NAUTILIAA";"CRISSE";"CRISSE";"SOLEIL";"F";"2823";2005-03-21;"atalante02.jpg";0000-00-00;NULL
"ATALANTE : T03 LES MYSTERES DE SAMOTHRACE";"CRISSE";"CRISSE";"SOLEIL";"F";"2824";2005-03-21;"atalante03.jpg";0000-00-00;NULL
"LES PROFS : T08 FENETRE SUR COURS";"ERROC";"PICA";"BAMBOO";"H";"2834";2005-10-12;"lesProfsT08.jpg";NULL;NULL
"LE DONJON DE NAHEULBEUK : SAISON 1 PARTIE 1";"POINSOT";"LANG";"CLAIR DE LUNE";"F";"2825";2005-03-21;"naheulbeuk01.jpg";0000-00-00;NULL
"LA CROIX DE CAZENAC : T06 NI DIEUX NI BETE";"STALNER";"BOISSERIE";"DARGAUD";"A";"2826";2005-03-21;"cazenac06.jpg";0000-00-00;NULL
"KID PADDLE : T06 RODEO BLURK";"MIDAM";"MIDAM";"DUPUIS";"S";"2827";2005-03-21;"kidpaddle06.jpg";0000-00-00;NULL
"LE TROISIEME TESTAMENT : T 04 JEAN OU LE JOUR DU CORBEAU";"ALICE";"DORISON";"GLENAT";"A";"2828";2005-03-21;"troisiemet04.jpg";0000-00-00;NULL
"MONSTER : T16";"NAOKI";"URASAWA";"KANA";"M";"2829";2005-03-21;"monster16.jpg";0000-00-00;NULL
"MONSTER : T17";"NAOKI";"URASAWA";"KANA";"M";"2830";2005-03-21;"monster17.jpg";0000-00-00;NULL
"MONSTER : T18";"NAOKI";"URASAWA";"KANA";"M";"2831";2005-03-21;"monster18.jpg";0000-00-00;NULL
"LANFEUST DES ETOILES : T04 LES BUVEURS DE MONDES";"TARQUIN";"ARLESTON";"SOLEIL";"F";"2832";2005-03-21;"lanfeustetoilet04.jpg";0000-00-00;NULL
"PETER PAN : T 06 DESTINS";"LOISEL";"LOISEL";"VENTS D'OUEST";"A";"2833";2005-03-21;"peterpan06.jpg";0000-00-00;NULL
"INDIA DREAMS : T01 LES CHEMINS DE BRUME";"CHARLES";"CHARLES";"CASTERMAN";"A";"2835";2005-10-12;"indiaDT01.jpg";NULL;NULL
"INDIA DREAMS : T02 QUAND REVIENT LA MOUSSON";"CHARLES";"CHARLES";"CASTERMAN";"A";"2836";2005-10-12;"indiaDT02.jpg";NULL;NULL
"ISAAC LE PIRATE : T05 JACQUES";"BLAIN";"BLAIN";"DARGAUD";"A";"2837";2005-10-12;"isaacPirateT05.jpg";NULL;NULL
"LE DEMON D'APRES MIDI";"CESTAC";"CESTAC";"DARGAUD";"H";"2838";2005-10-12;"demondApres.jpg";NULL;NULL
"LES COEURS BOUDINES : T01";"KRASSINSKY";"KRASSINSKY";"DARGAUD";"H";"2839";2005-10-12;"coeursboudines.jpg";NULL;NULL
"LE COMBAT ORDINAIRE : T02 LES QUANTITES NEGLIGEABLES";"LARCENET";"LARCENET";"DARGAUD";"H";"2840";2005-10-12;"combatOrdinaireT02.jpg";NULL;NULL
"BETELGEUSE : T05 L'AUTRE";"LEO";"LEO";"DARGAUD";"F";"2841";2005-10-12;"betelgeuseT05.jpg";NULL;NULL
"DEXTER LONDON : T03 LES SOURCES DE ROUANDIZ";"LEO";"GARCIA";"DARGAUD";"F";"2842";2005-10-12;"dexterLondonT05.jpg";NULL;NULL
"LE CHAT DU RABBIN : T04 PARADIS TERRESTRE";"SFAR";"SFAR";"DARGAUD";"A";"2843";2005-10-12;"chatDuRabbinT04.jpg";NULL;NULL
"XIII : T17 L'OR DE MAXIMILLIEN";"VANCE";"VAN HAMME";"DARGAUD";"A";"2844";2005-10-12;"TreizeT17.jpg";NULL;NULL
"FINKEL : T07 CORRUPTION";"CONVARD";"CONVARD";"DELCOURT";"F";"2845";2005-10-12;"finkelT07.jpg";NULL;NULL
"LES MAUVAISES GENS : UNE HISTOIRE DE MILITANTS";"DAVODEAU";"DAVODEAU";"DELCOURT";"VS";"2846";2005-10-12;"lesMauvaisesGens.jpg";NULL;NULL
"GOLDEN CITY : T06 JESSICA";"MALFIN";"PECQUEUR";"DELCOURT";"F";"2847";2005-10-12;"goldenCityT06.jpg";NULL;NULL
"LE VENT DANS LES SABLES : T01 INVITATION";"PLESSIX";"PLESSIX";"DELCOURT";"S";"2848";2005-10-12;"ventDansLesSablesT01.jpg";NULL;NULL
"LE VOL DU CORBEAU : T02";"GIBRAT";"GIBRAT";"AIRE LIBRE";"A";"2849";2005-10-12;"voDuCorbeauT02.jpg";NULL;NULL
"L'AIGLE SANS ORTEILS";"LAX";"LAX";"DUPUIS";"A";"2850";2005-10-12;"aigleSansOrteils.jpg";NULL;NULL
"KID PADDLE : T10 DARK J'ADORE";"MIDAM";"MIDAM";"DUPUIS";"S";"2851";2005-10-12;"kidPaddleT10.jpg";NULL;NULL
"SPIROU ET FANTASIO : T48 L'HOMME QUI NE VOULAIT PAS MOURRIR";"JANRY";"TOME";"DUPUIS";"H";"2852";2005-10-12;"spirouEtFantasioT48.jpg";NULL;NULL
"L'ASSASSIN QUI PARLE AUX OISEAUX";"SERVAIS";"SERVAIS";"DUPUIS";"A";"2853";2005-10-12;"assassin.jpg";NULL;NULL
"LE TRIANGLE SECRET : T01 LE TESTAMENT DU FOU";"KRAHEN";"CONVARD";"GLENAT";"A";"2854";2005-10-12;"triangleSecretT01.jpg";NULL;NULL
"LE TRIANGLE SECRET : T02 LE JEUNE HOMME AU SUAIRE";"KRAHEN";"CONVARD";"GLENAT";"A";"2855";2005-10-12;"triangleSecretT02.jpg";NULL;NULL
"LE TRIANGLE SECRET : T03 DE CENDRE ET D'OR";"KRAHEN";"CONVARD";"GLENAT";"A";"2856";2005-10-12;"triangleSecretT03.jpg";NULL;NULL
"LOU : T02 MORTEBOUSE";"NEEL";"NEEL";"GLENAT";"S";"2857";2005-10-12;"louT02.jpg";NULL;NULL
"EL NINO : T04 LES OUBLIES DE KRA";"PAVLOVIC";"PERRISSIN";"HUMANOIDES";"A";"2858";2005-10-12;"elNinoT04.jpg";NULL;NULL
"TROLLS DE TROY : T07 PLUME DE SAGE";"MOURIER";"ARLESTON";"SOLEIL";"F";"2859";2005-10-12;"trollsDeTroyT07.jpg";NULL;NULL
"TROLLS DE TROY : T08 ROCK'N TROLL ATTITUDE";"MOURIER";"ARLESTON";"SOLEIL";"F";"2860";2005-10-12;"trollsDeTroyT08.jpg";NULL;NULL
"SPOON & WHITE : T06 XXL";"LETURGIE";"YANN";"VENT D'OUEST";"H";"2861";2005-10-12;"spoonEtWhiteT06.jpg";NULL;NULL
"LA CROIX DE CAZENAC : T07 LES ESPIONS DU CAIRE";"STALNER";"BOISSERIE";"DARGAUD";"A";"2862";2005-10-12;"croixdeCazenacT07.jpg";NULL;NULL
"ASTERIX : N33 LE CIEL LUI TOMBE SUR LA TETE";"UDERZO";"UDERZO";"ALBERT RENE";"H";"2863";2005-10-12;"asterixT33.jpg";NULL;NULL
"EL NINO : T03 L'ARCHIPEL DES BADJOS";"PAVLOVIC";"PERRISSIN";"HUMANOIDES";"A";"2864";2005-10-12;"elNinoT03.jpg";NULL;NULL
"LARGO WINCH : T14 LA LOI DU DOLLARD";"FRANCQ";"VAN HAMME";"DUPUIS";"A";"2865";2006-02-12;"largowinch14.jpg";NULL;NULL
"LANFEUST DES ETOILES : T05 LA CHEVAUCHEE DES BACTERIES";"TARQUIN";"ARLESTON";"SOLEIL";"F";"2866";2006-02-12;"lanfeustetoile05.jpg";NULL;NULL
"DE CAPE ET DE CROCS : T07 CHASSEURS DE CHIMERES";"MASBOU";"AYROLES";"DELCOURT";"F";"2867";2006-02-12;"capetcrocs07.jpg";NULL;NULL
"KENYA : T03 ABERRATIONS";"LEO";"RODOLPHE";"DARGAUD";"F";"2868";2006-02-12;"kenya03.jpg";NULL;NULL
"KENYA : T04 INTERVENTIONS";"LEO";"RODOLPHE";"DARGAUD";"F";"2869";2006-02-12;"kenya04.jpg";NULL;NULL
"INDIA DREAMS : T04 IL N'Y A RIEN A VOIR A DARJEELING";"CHARLES";"CHARLES";"CASTERMAN";"A";"2870";2006-02-12;"indiadreams04.jpg";NULL;NULL
"INDIA DREAMS : T05 TROIS FEMMES";"CHARLES";"CHARLES";"CASTERMAN";"A";"2871";2006-02-12;"indiadreams05.jpg";NULL;NULL
"LE BORDEL DES MUSES : T02 MIMI ET HENRI";"SMUDJA";"SMUDJA";"DELCOURT";"B";"2872";2006-02-12;"bordelmuse02.jpg";NULL;NULL
"PASSE MOI L'CIEL : T05 TOUS AU PARADIS !";"JANRY";"STUF";"DUPUIS";"H";"2873";2006-02-12;"passemoilciel05.jpg";NULL;NULL
NULL;NULL;NULL;NULL;"H";"2874";2006-02-12;NULL;NULL;NULL
"BLACKSAD : T03 AME ROUGE";"GUARNIDO";"DIAZ CANALES";"DARGAUD";"P";"2875";2006-02-12;"blacksad03.jpg";NULL;NULL
"SUR LA TERRE COMME AU CIEL";"SNEJBJERG";"TOMASI";"SOLEIL";"A";"2876";2006-02-12;"terreauciel.jpg";NULL;NULL
"LE CRI DU PEUPLE : T03 LES HEURES SANGLANTES";"TARDI";"VAUTRIN";"CASTERMAN";"A";"2877";2006-02-12;"cridupeuple03.jpg";NULL;NULL
"LE CRI DU PEUPLE : T04 LE TESTAMENT DES RUINES";"TARDI";"VAUTRIN";"CASTERMAN";"A";"2878";2006-02-12;"cridupeuple04.jpg";NULL;NULL
"LE GOURMET SOLITAIRE";"JIRO TANIGUCHI";"KUSUMI";"DUPUIS";"M";"2879";2006-02-12;"gourmet.jpg";NULL;NULL
"LES NOUVEAUX TSARS : T01 LA CHASSE EST OUVERTE";"DELITTE";"DELITTE";"GLENAT";"A";"2880";2006-02-12;"nouveauxtsars01.jpg";NULL;NULL
"LES NOUVEAUX TSARS : T02 L'EFFET BLAST";"DELITTE";"DELITTE";"GLENAT";"A";"2881";2006-02-12;"nouveauxtsars02.jpg";NULL;NULL
"LE DONJON DE NAHEULBEUK : SAISON 1 PARTIE 2";"POINSOT";"LANG";"CLAIR DE LUNE";"F";"2882";2006-02-12;"maheulbeuk02.jpg";NULL;NULL
"LE PHOTOGRAPHE : T03";"LEFEVRE";"GUIBERT";"DUPUIS";"A";"2883";2006-02-12;"photographe03.jpg";NULL;NULL
"VICTOR LALOUZ : T01 EN ROUTE POUR LA GLOIRE";"DIEGO ARANEGA";"DIEGO ARANEGA";"POISSON PILOTE";"H";"2884";2006-02-12;"victorlalouz.jpg";2012-04-27;"CAES ATELIER BD"
